# x, M, P, T, rho
0.7469906999999999, 0.804792761650668, 550255.6275626571, 442.6587480998633, 4.331252919369174
0.7483463999999999, 0.8088351739794367, 548037.0331415713, 442.14807756822194, 4.318771917643534
0.7497020999999999, 0.8128911064167164, 545811.4791156348, 441.6343193122175, 4.306237251124615
0.7510577999999999, 0.8169605366348377, 543579.0831161372, 441.1174761790294, 4.293649370525356
0.7524135, 0.821043441460002, 541339.9644397433, 440.59755136747094, 4.281008736509874
0.7537691999999999, 0.8251397968767537, 539094.2440245558, 440.0745484293233, 4.268315819635854
0.7551248999999999, 0.8292495780319586, 536842.0444257195, 439.54847127065017, 4.255571100294911
0.7564806, 0.8333727592393773, 534583.4897899753, 439.01932415295425, 4.2427750686475365
0.7578362999999999, 0.8375093139844005, 532318.7058294106, 438.48711169422694, 4.229928224554001
0.7591919999999999, 0.8416592149290447, 530047.8197943629, 437.9518388698799, 4.217031077500869
0.7605476999999999, 0.845822433917197, 527770.9604454942, 437.41351101355707, 4.204084146523225
0.7619033999999999, 0.8499989419800998, 525488.2580250468, 436.87213381782624, 4.1910879601225925
0.7632590999999999, 0.854188709342085, 523199.84422729677, 436.32771333474983, 4.178043056180599
0.7646147999999999, 0.8583917054265713, 520905.85216819943, 435.7802559763301, 4.164949981868292
0.7659704999999999, 0.8626078988622807, 518606.4163542736, 435.2297685148346, 4.1518092935513256
0.7673262, 0.8668372574897364, 516301.6726506949, 434.67625808299016, 4.1386215566907945
0.7686818999999999, 0.8710797483679932, 513991.758248651, 434.1197321740555, 4.125387345739957
0.7700375999999999, 0.8753353377816073, 511676.8116319569, 433.56019864176506, 4.112107244036776
0.7713933, 0.8796039912478711, 509356.97254294384, 432.9976657001436, 4.098781843692319
0.7727489999999999, 0.8838856735242804, 507032.3819476494, 432.432141923194, 4.085411745475095
0.7741046999999999, 0.8881803486164662, 504703.1820001988, 431.86363624442544, 4.071997558690634
0.7754603999999999, 0.8924879797855837, 502369.51600695006, 431.29215795635696, 4.0585399010595795
0.7768160999999999, 0.8968085295572165, 500031.52838929195, 430.7177167097208, 4.045039398587799
0.7781717999999999, 0.9011419597294515, 497689.3646463994, 430.1403225126778, 4.0314966854359895
0.7795274999999999, 0.9054882313816803, 495343.171317108, 429.55998572983583, 4.0179124037838685
0.7808831999999999, 0.9098473048835273, 492993.09594126506, 428.9767170811521, 4.004287203690985
0.7822388999999998, 0.9142191399040529, 490639.28702048835, 428.39052764069885, 3.9906217429536435
0.7835945999999999, 0.91860369542117, 488281.8939783914, 427.8014288352995, 3.9769166869582655
0.7849502999999999, 0.9230009297313095, 485921.06712027796, 427.2094324430318, 3.9631727085311113
0.786306, 0.9274108004592954, 483556.95759234205, 426.6145505916012, 3.9493904877845276
0.7876616999999999, 0.9318332645686722, 481189.7173402781, 426.0167957565538, 3.935570711959097
0.7890173999999999, 0.9362682783716263, 478819.49906776985, 425.4161807594422, 3.9217140752643598
0.7903730999999999, 0.9407157975400642, 476446.45619405527, 424.8127187657361, 3.9078212787133646
0.7917287999999999, 0.9451757771161771, 474070.74281147856, 424.20642328270077, 3.8938930299563004
0.7930844999999999, 0.9496481715235288, 471692.5136425017, 423.59730815710515, 3.879930043110076
0.7944401999999999, 0.9541329345783481, 469311.92399636895, 422.98538757280284, 3.8659330385849016
0.7957958999999999, 0.9586300195010863, 466929.12972541654, 422.3706760481769, 3.8519027429077797
0.7971515999999998, 0.9631393789279447, 464544.2871812107, 421.753188433491, 3.8378398885439147
0.7985072999999999, 0.9676609649229506, 462157.5531702267, 421.13293990806613, 3.823745213714287
0.7998629999999999, 0.9721947289900282, 459769.0849093981, 420.509945977362, 3.809619462211284
0.8012187, 0.9767406220854509, 457379.0399813452, 419.8842224699082, 3.795463383211175
0.8025743999999999, 0.9812985946301531, 454987.5762895922, 419.2557855341586, 3.7812777310852383
0.8039300999999999, 0.9858685965227535, 452594.852013346, 418.6246516351533, 3.7670632652069176
0.8052857999999999, 0.9904505771521176, 450201.02556248126, 417.9908375511497, 3.752820749758801
0.8066414999999999, 0.9950444854115101, 447806.2555316809, 417.35436036993957, 3.738550953533096
0.8079971999999999, 0.9996502697098442, 445410.7006561089, 416.7152374854773, 3.724254649739717
0.8093528999999999, 1.0461377191230996, 421554.2480861047, 410.21237642768614, 3.580657769264377
0.8107085999999999, 1.0669164586862263, 411094.6272106816, 407.27817636483826, 3.516970816971225
0.8120642999999999, 1.0828046130392261, 403187.82816722075, 405.0245183766846, 3.4685199894658587
0.8134199999999999, 1.0962214105769854, 396574.57361103833, 403.1151850774704, 3.42778687224529
0.8147756999999999, 1.1080739123614858, 390782.1870110706, 401.42407307798715, 3.391950057363775
0.8161314, 1.118820638633271, 385571.47258790146, 399.8874159252235, 3.3595821094090943
0.8174870999999999, 1.1287317131901273, 380801.3640580243, 398.467634988515, 3.3298413838462486
0.8188427999999999, 1.1379821891835176, 376380.3453746534, 397.1403692999282, 3.3021819895477784
0.8201984999999999, 1.146693204131691, 372245.0185023558, 395.8887551737911, 3.2762258423382216
