"Ma","Points:0","Points:1","Points:2","T","U:0","U:1","U:2","p"
1.0673,15.699,0.38021,0.1,423.5,21.96,0.083549,0,1.1869e+05
1.0722,15.912,0.38021,0.1,422.76,22.042,0.062728,0,1.18e+05
1.0761,16.128,0.38021,0.1,422.2,22.109,0.04302,0,1.1742e+05
1.0794,16.347,0.38021,0.1,421.69,22.164,0.028638,0,1.1695e+05
1.0823,16.57,0.38021,0.1,421.19,22.21,0.020108,0,1.1656e+05
1.0851,16.795,0.38021,0.1,420.69,22.252,0.016192,0,1.1621e+05
1.0876,17.024,0.38021,0.1,420.25,22.293,0.015177,0,1.1588e+05
1.0902,17.256,0.38021,0.1,419.81,22.334,0.016023,0,1.1556e+05
1.0924,17.491,0.38021,0.1,419.47,22.37,0.017481,0,1.1523e+05
1.0946,17.729,0.38021,0.1,418.77,22.397,0.021108,0,1.15e+05
1.0951,17.971,0.38021,0.1,420.52,22.453,0.032704,0,1.1482e+05
1.1004,18.216,0.38021,0.1,418.11,22.496,0.041184,0,1.1413e+05
1.1756,1.3557,0.41119,0.1,385.7,19.468,12.409,0,1.31e+05
1.2718,1.3693,0.41119,0.1,374.79,21.011,12.834,0,1.2152e+05
1.3149,1.3831,0.41119,0.1,371.57,21.747,13.02,0,1.1702e+05
1.3592,1.3971,0.41119,0.1,368.35,22.55,13.112,0,1.1268e+05
1.4054,1.4113,0.41119,0.1,364.92,23.431,13.103,0,1.0782e+05
1.4519,1.4257,0.41119,0.1,361.43,24.351,12.995,0,1.026e+05
1.4974,1.4403,0.41119,0.1,358.04,25.274,12.801,0,97296
1.5407,1.455,0.41119,0.1,354.85,26.171,12.539,0,92100
1.5813,1.47,0.41119,0.1,351.92,27.026,12.224,0,87156
1.6189,1.4852,0.41119,0.1,349.3,27.826,11.874,0,82554
1.6532,1.5007,0.41119,0.1,346.99,28.562,11.506,0,78354
1.6841,1.5163,0.41119,0.1,345.02,29.23,11.136,0,74584
1.7119,1.5321,0.41119,0.1,343.35,29.831,10.776,0,71253
1.7364,1.5482,0.41119,0.1,341.99,30.365,10.437,0,68352
1.758,1.5645,0.41119,0.1,340.88,30.836,10.126,0,65856
1.7769,1.581,0.41119,0.1,339.99,31.248,9.848,0,63738
1.7935,1.5978,0.41119,0.1,339.28,31.607,9.6058,0,61962
1.8081,1.6147,0.41119,0.1,338.69,31.92,9.4001,0,60487
1.8214,1.632,0.41119,0.1,338.12,32.194,9.2294,0,59265
1.8337,1.6494,0.41119,0.1,337.47,32.435,9.0904,0,58254
1.8455,1.6671,0.41119,0.1,336.7,32.651,8.979,0,57417
1.8571,1.6851,0.41119,0.1,335.71,32.845,8.8903,0,56719
1.8688,1.7033,0.41119,0.1,334.53,33.022,8.819,0,56142
1.8809,1.7217,0.41119,0.1,333.07,33.188,8.7603,0,55659
1.8938,1.7404,0.41119,0.1,331.28,33.349,8.7099,0,55224
1.9079,1.7594,0.41119,0.1,329.1,33.506,8.6631,0,54809
1.9233,1.7786,0.41119,0.1,326.5,33.661,8.617,0,54405
1.9402,1.7981,0.41119,0.1,323.47,33.815,8.5691,0,54003
1.9586,1.8179,0.41119,0.1,319.99,33.969,8.5179,0,53594
1.9786,1.8379,0.41119,0.1,316.05,34.122,8.4624,0,53172
2.0005,1.8583,0.41119,0.1,311.68,34.276,8.4017,0,52734
2.0242,1.8789,0.41119,0.1,306.89,34.431,8.335,0,52263
2.0503,1.8998,0.41119,0.1,301.58,34.589,8.262,0,51734
2.0787,1.9209,0.41119,0.1,295.8,34.747,8.1834,0,51151
2.1088,1.9424,0.41119,0.1,289.71,34.903,8.0998,0,50534
2.1402,1.9642,0.41119,0.1,283.46,35.055,8.0121,0,49900
2.1723,1.9863,0.41119,0.1,277.16,35.202,7.922,0,49264
2.2047,2.0087,0.41119,0.1,270.93,35.344,7.8296,0,48633
2.2372,2.0314,0.41119,0.1,264.82,35.482,7.7337,0,48006
2.2695,2.0544,0.41119,0.1,258.88,35.616,7.6342,0,47381
2.3011,2.0777,0.41119,0.1,253.2,35.747,7.5321,0,46758
2.3318,2.1014,0.41119,0.1,247.84,35.875,7.4278,0,46134
2.3613,2.1254,0.41119,0.1,242.85,35.999,7.321,0,45509
2.3895,2.1497,0.41119,0.1,238.25,36.12,7.2111,0,44890
2.4163,2.1744,0.41119,0.1,234.05,36.239,7.0973,0,44273
2.4417,2.1994,0.41119,0.1,230.24,36.357,6.9793,0,43642
2.4651,2.2248,0.41119,0.1,226.89,36.472,6.8568,0,43011
2.4861,2.2505,0.41119,0.1,224.05,36.585,6.7298,0,42397
2.5051,2.2766,0.41119,0.1,221.63,36.695,6.5983,0,41790
2.5225,2.303,0.41119,0.1,219.54,36.805,6.4628,0,41181
2.5386,2.3298,0.41119,0.1,217.72,36.914,6.3242,0,40566
2.5535,2.357,0.41119,0.1,216.11,37.023,6.183,0,39944
2.5676,2.3845,0.41119,0.1,214.69,37.13,6.04,0,39315
2.5809,2.4125,0.41119,0.1,213.41,37.237,5.8952,0,38682
2.5936,2.4408,0.41119,0.1,212.24,37.343,5.7483,0,38047
2.6057,2.4695,0.41119,0.1,211.16,37.447,5.5992,0,37413
2.6175,2.4986,0.41119,0.1,210.15,37.549,5.4477,0,36784
2.6289,2.5282,0.41119,0.1,209.18,37.651,5.2943,0,36162
2.6401,2.5581,0.41119,0.1,208.26,37.75,5.139,0,35548
2.6512,2.5884,0.41119,0.1,207.34,37.849,4.9819,0,34942
2.6623,2.6192,0.41119,0.1,206.44,37.946,4.8232,0,34342
2.6735,2.6504,0.41119,0.1,205.53,38.043,4.6629,0,33746
2.6849,2.6821,0.41119,0.1,204.6,38.139,4.501,0,33155
2.6963,2.7141,0.41119,0.1,203.67,38.234,4.3373,0,32567
2.7079,2.7467,0.41119,0.1,202.72,38.328,4.1718,0,31983
2.7196,2.7797,0.41119,0.1,201.76,38.421,4.0042,0,31405
2.7314,2.8131,0.41119,0.1,200.8,38.513,3.8344,0,30832
2.7432,2.847,0.41119,0.1,199.83,38.604,3.6623,0,30265
2.7552,2.8814,0.41119,0.1,198.85,38.694,3.4878,0,29705
2.7672,2.9162,0.41119,0.1,197.86,38.782,3.3112,0,29151
2.7793,2.9516,0.41119,0.1,196.87,38.869,3.1325,0,28606
2.7915,2.9874,0.41119,0.1,195.87,38.955,2.9521,0,28069
2.8037,3.0237,0.41119,0.1,194.87,39.039,2.7704,0,27541
2.8159,3.0606,0.41119,0.1,193.87,39.121,2.5877,0,27023
2.828,3.0979,0.41119,0.1,192.88,39.201,2.4045,0,26515
2.8402,3.1358,0.41119,0.1,191.89,39.279,2.221,0,26018
2.8523,3.1742,0.41119,0.1,190.9,39.355,2.0375,0,25533
2.8643,3.2131,0.41119,0.1,189.93,39.429,1.8544,0,25060
2.8762,3.2526,0.41119,0.1,188.97,39.5,1.6719,0,24601
2.8879,3.2926,0.41119,0.1,188.02,39.569,1.4903,0,24155
2.8994,3.3332,0.41119,0.1,187.09,39.636,1.3099,0,23724
2.9108,3.3744,0.41119,0.1,186.19,39.7,1.1311,0,23306
2.9219,3.4161,0.41119,0.1,185.3,39.761,0.95417,0,22904
2.9328,3.4584,0.41119,0.1,184.44,39.82,0.77954,0,22516
2.9435,3.5013,0.41119,0.1,183.6,39.877,0.60756,0,22143
2.9539,3.5448,0.41119,0.1,182.78,39.931,0.43849,0,21784
2.9641,3.5889,0.41119,0.1,181.98,39.983,0.27259,0,21438
2.9741,3.6336,0.41119,0.1,181.2,40.033,0.11035,0,21104
2.9838,3.6789,0.41119,0.1,180.45,40.081,-0.046792,0,20785
2.9931,3.7249,0.41119,0.1,179.74,40.125,-0.19623,0,20483
3.0015,3.7715,0.41119,0.1,179.09,40.165,-0.33564,0,20204
3.0089,3.8187,0.41119,0.1,178.53,40.199,-0.46258,0,19960
3.0152,3.8666,0.41119,0.1,178.05,40.228,-0.57546,0,19747
3.0203,3.9152,0.41119,0.1,177.66,40.251,-0.67302,0,19570
3.0241,3.9645,0.41119,0.1,177.37,40.267,-0.75346,0,19427
3.0264,4.0144,0.41119,0.1,177.19,40.277,-0.81655,0,19326
3.0274,4.065,0.41119,0.1,177.11,40.281,-0.86202,0,19267
3.0272,4.1164,0.41119,0.1,177.12,40.279,-0.89115,0,19243
3.0259,4.1684,0.41119,0.1,177.22,40.272,-0.90422,0,19254
3.0235,4.2212,0.41119,0.1,177.4,40.26,-0.89945,0,19292
3.02,4.2747,0.41119,0.1,177.66,40.243,-0.87429,0,19366
3.015,4.329,0.41119,0.1,178.02,40.219,-0.82648,0,19477
3.0088,4.384,0.41119,0.1,178.49,40.19,-0.75728,0,19634
3.0016,4.4398,0.41119,0.1,179.03,40.156,-0.67067,0,19830
2.9942,4.4963,0.41119,0.1,179.58,40.121,-0.57588,0,20045
2.9874,4.5537,0.41119,0.1,180.1,40.088,-0.48396,0,20261
2.9818,4.6118,0.41119,0.1,180.53,40.061,-0.40414,0,20451
2.9777,4.6708,0.41119,0.1,180.84,40.041,-0.34279,0,20598
2.9751,4.7306,0.41119,0.1,181.04,40.028,-0.30117,0,20698
2.9737,4.7912,0.41119,0.1,181.14,40.021,-0.27718,0,20754
2.9732,4.8526,0.41119,0.1,181.17,40.018,-0.26579,0,20777
2.9731,4.9149,0.41119,0.1,181.17,40.017,-0.26117,0,20782
2.9732,4.9781,0.41119,0.1,181.16,40.017,-0.25901,0,20779
2.9733,5.0421,0.41119,0.1,181.15,40.017,-0.25663,0,20774
2.9734,5.1071,0.41119,0.1,181.13,40.017,-0.25255,0,20767
2.9736,5.1729,0.41119,0.1,181.12,40.017,-0.24547,0,20760
2.9737,5.2397,0.41119,0.1,181.1,40.017,-0.23437,0,20753
2.9737,5.3074,0.41119,0.1,181.09,40.017,-0.21892,0,20749
2.9737,5.376,0.41119,0.1,181.09,40.017,-0.19943,0,20747
2.9737,5.4456,0.41119,0.1,181.09,40.016,-0.17649,0,20747
2.9736,5.5162,0.41119,0.1,181.09,40.015,-0.15091,0,20748
2.9735,5.5878,0.41119,0.1,181.09,40.015,-0.12358,0,20750
2.9734,5.6603,0.41119,0.1,181.1,40.014,-0.095208,0,20751
2.9734,5.7339,0.41119,0.1,181.1,40.013,-0.065998,0,20753
2.9733,5.8084,0.41119,0.1,181.11,40.013,-0.036328,0,20755
2.9732,5.8841,0.41119,0.1,181.11,40.012,-0.0067745,0,20758
2.973,5.9607,0.41119,0.1,181.12,40.012,0.022102,0,20763
2.9729,6.0385,0.41119,0.1,181.14,40.011,0.049954,0,20767
2.9727,6.1173,0.41119,0.1,181.15,40.01,0.076581,0,20773
2.9725,6.1972,0.41119,0.1,181.17,40.009,0.10185,0,20780
2.9724,6.2782,0.41119,0.1,181.18,40.009,0.12565,0,20786
2.9723,6.3604,0.41119,0.1,181.19,40.009,0.14779,0,20791
2.9723,6.4437,0.41119,0.1,181.19,40.009,0.16814,0,20794
2.9724,6.5282,0.41119,0.1,181.19,40.01,0.18692,0,20795
2.9726,6.6138,0.41119,0.1,181.18,40.011,0.20439,0,20793
2.9728,6.7006,0.41119,0.1,181.16,40.012,0.2204,0,20790
2.9732,6.7887,0.41119,0.1,181.14,40.014,0.23434,0,20783
2.9737,6.8779,0.41119,0.1,181.1,40.017,0.24595,0,20773
2.9743,6.9684,0.41119,0.1,181.06,40.021,0.2555,0,20757
2.9751,7.0602,0.41119,0.1,181,40.025,0.26332,0,20738
2.976,7.1533,0.41119,0.1,180.93,40.03,0.26959,0,20715
2.977,7.2476,0.41119,0.1,180.86,40.035,0.27436,0,20688
2.9782,7.3433,0.41119,0.1,180.77,40.042,0.27737,0,20658
2.9795,7.4403,0.41119,0.1,180.67,40.048,0.2784,0,20623
2.981,7.5386,0.41119,0.1,180.57,40.056,0.27758,0,20583
2.9826,7.6383,0.41119,0.1,180.45,40.064,0.27501,0,20540
2.9843,7.7394,0.41119,0.1,180.32,40.073,0.27078,0,20494
2.986,7.8419,0.41119,0.1,180.19,40.082,0.2651,0,20444
2.9879,7.9459,0.41119,0.1,180.05,40.091,0.25823,0,20392
2.9897,8.0512,0.41119,0.1,179.91,40.101,0.25044,0,20338
2.9916,8.1581,0.41119,0.1,179.76,40.11,0.242,0,20284
2.9935,8.2664,0.41119,0.1,179.62,40.119,0.23319,0,20230
2.9953,8.3763,0.41119,0.1,179.49,40.129,0.22425,0,20178
2.9971,8.4876,0.41119,0.1,179.35,40.137,0.21537,0,20126
2.9988,8.6006,0.41119,0.1,179.22,40.146,0.20665,0,20077
3.0005,8.7151,0.41119,0.1,179.1,40.154,0.19817,0,20031
3.002,8.8312,0.41119,0.1,178.98,40.161,0.18985,0,19987
3.0035,8.9489,0.41119,0.1,178.87,40.169,0.1817,0,19945
3.0048,9.0682,0.41119,0.1,178.77,40.175,0.17349,0,19906
3.0061,9.1892,0.41119,0.1,178.67,40.182,0.16526,0,19870
3.0073,9.3119,0.41119,0.1,178.58,40.188,0.15659,0,19836
3.0084,9.4363,0.41119,0.1,178.5,40.193,0.14769,0,19805
3.009,9.5625,0.41119,0.1,178.46,40.196,0.13738,0,19781
3.0092,9.6904,0.41119,0.1,178.44,40.197,0.12513,0,19775
3.0091,9.82,0.41119,0.1,178.45,40.197,0.11257,0,19777
3.0088,9.9515,0.41119,0.1,178.47,40.195,0.099428,0,19783
3.008,10.085,0.41119,0.1,178.53,40.191,0.08518,0,19798
3.0061,10.22,0.41119,0.1,178.68,40.182,0.06868,0,19835
3.0017,10.357,0.41119,0.1,179.02,40.162,0.047474,0,19918
2.9922,10.496,0.41119,0.1,179.75,40.116,0.016207,0,20097
2.9714,10.637,0.41119,0.1,181.37,40.016,-0.037146,0,20487
2.9258,10.78,0.41119,0.1,184.99,39.789,-0.14099,0,21344
2.8232,10.925,0.41119,0.1,193.52,39.251,-0.36893,0,23291
2.5972,11.071,0.41119,0.1,214.11,37.888,-0.92958,0,27971
2.1152,11.22,0.41119,0.1,270.02,34.12,-2.4978,0,39860
1.4787,11.371,0.41119,0.1,348.92,26.073,-6.7022,0,70901
0.99245,11.524,0.41119,0.1,423.47,18.243,-8.7551,0,1.279e+05
0.75727,11.68,0.41119,0.1,475.43,15.193,-6.2913,0,1.6229e+05
0.67305,11.837,0.41119,0.1,495.83,14.541,-3.3031,0,1.619e+05
0.66409,11.997,0.41119,0.1,498.74,14.762,-0.52391,0,1.6065e+05
0.72149,12.158,0.41119,0.1,490.23,15.912,1.2329,0,1.5692e+05
0.80271,12.322,0.41119,0.1,477.61,17.455,1.6282,0,1.4895e+05
0.87464,12.489,0.41119,0.1,465.31,18.804,1.4095,0,1.3955e+05
0.92717,12.657,0.41119,0.1,455.4,19.746,1.1258,0,1.3255e+05
0.96253,12.828,0.41119,0.1,448.29,20.357,0.80962,0,1.2789e+05
0.98466,13.002,0.41119,0.1,443.58,20.726,0.5126,0,1.2491e+05
0.99677,13.178,0.41119,0.1,440.77,20.92,0.27474,0,1.2322e+05
1.0022,13.356,0.41119,0.1,439.33,21,0.11242,0,1.2245e+05
1.0039,13.537,0.41119,0.1,438.77,21.024,0.0070166,0,1.2218e+05
1.0039,13.72,0.41119,0.1,438.76,21.023,-0.066632,0,1.2208e+05
1.003,13.906,0.41119,0.1,439.09,21.011,-0.11557,0,1.22e+05
1.0017,14.094,0.41119,0.1,439.56,20.995,-0.13724,0,1.2193e+05
1.0005,14.285,0.41119,0.1,440.02,20.981,-0.13077,0,1.2186e+05
0.99986,14.479,0.41119,0.1,440.42,20.978,-0.098101,0,1.2176e+05
1.0006,14.675,0.41119,0.1,440.47,20.995,-0.044472,0,1.216e+05
1.0033,14.874,0.41119,0.1,440.1,21.043,0.019902,0,1.2134e+05
1.0081,15.076,0.41119,0.1,439.31,21.125,0.073808,0,1.2088e+05
1.0143,15.281,0.41119,0.1,438.27,21.229,0.099446,0,1.2022e+05
1.0208,15.488,0.41119,0.1,437.19,21.339,0.10034,0,1.1946e+05
1.0268,15.699,0.41119,0.1,436.21,21.441,0.086615,0,1.187e+05
1.032,15.912,0.41119,0.1,435.41,21.529,0.066178,0,1.1803e+05
1.0363,16.128,0.41119,0.1,434.76,21.602,0.04601,0,1.1745e+05
1.0398,16.347,0.41119,0.1,434.16,21.662,0.030607,0,1.1697e+05
1.0429,16.57,0.41119,0.1,433.6,21.712,0.021177,0,1.1657e+05
1.0457,16.795,0.41119,0.1,433.1,21.758,0.016785,0,1.1622e+05
1.0484,17.024,0.41119,0.1,432.66,21.802,0.01564,0,1.1588e+05
1.051,17.256,0.41119,0.1,432.21,21.846,0.016507,0,1.1556e+05
1.0533,17.491,0.41119,0.1,431.86,21.884,0.017855,0,1.1523e+05
1.0556,17.729,0.41119,0.1,431.12,21.915,0.021712,0,1.1499e+05
1.0561,17.971,0.41119,0.1,433.15,21.975,0.034875,0,1.1481e+05
1.0615,18.216,0.41119,0.1,430.56,22.023,0.044531,0,1.1411e+05
1.1659,1.3557,0.44379,0.1,377.53,19.332,11.808,0,1.2663e+05
1.2328,1.3693,0.44379,0.1,370.48,20.378,12.156,0,1.208e+05
1.2667,1.3831,0.44379,0.1,368.03,20.94,12.329,0,1.175e+05
1.3031,1.3971,0.44379,0.1,365.31,21.57,12.452,0,1.1411e+05
1.3428,1.4113,0.44379,0.1,362.21,22.28,12.515,0,1.1024e+05
1.3844,1.4257,0.44379,0.1,358.87,23.049,12.51,0,1.0595e+05
1.4268,1.4403,0.44379,0.1,355.46,23.85,12.438,0,1.0142e+05
1.4687,1.455,0.44379,0.1,352.11,24.658,12.303,0,96824
1.5093,1.47,0.44379,0.1,348.91,25.455,12.115,0,92287
1.5481,1.4852,0.44379,0.1,345.95,26.226,11.882,0,87911
1.5847,1.5007,0.44379,0.1,343.26,26.961,11.616,0,83764
1.6187,1.5163,0.44379,0.1,340.87,27.653,11.329,0,79897
1.6501,1.5321,0.44379,0.1,338.8,28.296,11.03,0,76343
1.6787,1.5482,0.44379,0.1,337.05,28.889,10.73,0,73120
1.7045,1.5645,0.44379,0.1,335.65,29.43,10.436,0,70234
1.7275,1.581,0.44379,0.1,334.56,29.92,10.157,0,67677
1.748,1.5978,0.44379,0.1,333.76,30.361,9.8975,0,65434
1.7662,1.6147,0.44379,0.1,333.2,30.757,9.6622,0,63486
1.7821,1.632,0.44379,0.1,332.86,31.109,9.4531,0,61812
1.7962,1.6494,0.44379,0.1,332.69,31.423,9.2709,0,60385
1.8088,1.6671,0.44379,0.1,332.62,31.704,9.1153,0,59172
1.8201,1.6851,0.44379,0.1,332.58,31.955,8.9847,0,58147
1.8304,1.7033,0.44379,0.1,332.59,32.18,8.8773,0,57289
1.8402,1.7217,0.44379,0.1,332.55,32.386,8.7906,0,56566
1.8498,1.7404,0.44379,0.1,332.39,32.578,8.7209,0,55941
1.8597,1.7594,0.44379,0.1,332.01,32.76,8.6639,0,55383
1.87,1.7786,0.44379,0.1,331.38,32.933,8.6154,0,54878
1.8807,1.7981,0.44379,0.1,330.54,33.101,8.5719,0,54421
1.8921,1.8179,0.44379,0.1,329.42,33.265,8.5303,0,53995
1.9043,1.8379,0.44379,0.1,328.02,33.427,8.4883,0,53579
1.9176,1.8583,0.44379,0.1,326.29,33.59,8.4441,0,53162
1.9319,1.8789,0.44379,0.1,324.22,33.753,8.3961,0,52739
1.9476,1.8998,0.44379,0.1,321.78,33.919,8.3417,0,52299
1.9647,1.9209,0.44379,0.1,318.94,34.086,8.2791,0,51832
1.9833,1.9424,0.44379,0.1,315.68,34.256,8.2079,0,51336
2.0036,1.9642,0.44379,0.1,312,34.427,8.1284,0,50807
2.0256,1.9863,0.44379,0.1,307.92,34.598,8.0421,0,50235
2.0488,2.0087,0.44379,0.1,303.5,34.766,7.9503,0,49640
2.0734,2.0314,0.44379,0.1,298.77,34.93,7.8541,0,49042
2.0998,2.0544,0.44379,0.1,293.65,35.092,7.7543,0,48432
2.1282,2.0777,0.44379,0.1,288.13,35.251,7.6515,0,47797
2.158,2.1014,0.44379,0.1,282.39,35.405,7.5466,0,47147
2.1887,2.1254,0.44379,0.1,276.52,35.554,7.4398,0,46493
2.22,2.1497,0.44379,0.1,270.65,35.698,7.332,0,45846
2.2515,2.1744,0.44379,0.1,264.85,35.836,7.2232,0,45210
2.2829,2.1994,0.44379,0.1,259.18,35.969,7.1124,0,44584
2.3141,2.2248,0.44379,0.1,253.67,36.098,6.9995,0,43966
2.3447,2.2505,0.44379,0.1,248.4,36.223,6.8854,0,43356
2.3744,2.2766,0.44379,0.1,243.4,36.344,6.7703,0,42751
2.4031,2.303,0.44379,0.1,238.71,36.463,6.6538,0,42147
2.4308,2.3298,0.44379,0.1,234.34,36.58,6.5351,0,41539
2.4573,2.357,0.44379,0.1,230.31,36.694,6.4133,0,40927
2.4826,2.3845,0.44379,0.1,226.62,36.807,6.2879,0,40310
2.5064,2.4125,0.44379,0.1,223.27,36.917,6.1585,0,39699
2.5282,2.4408,0.44379,0.1,220.36,37.025,6.0246,0,39103
2.548,2.4695,0.44379,0.1,217.84,37.13,5.8861,0,38519
2.5663,2.4986,0.44379,0.1,215.63,37.235,5.7431,0,37937
2.5834,2.5282,0.44379,0.1,213.67,37.339,5.596,0,37352
2.5994,2.5581,0.44379,0.1,211.93,37.443,5.4455,0,36761
2.6146,2.5884,0.44379,0.1,210.36,37.546,5.2921,0,36165
2.629,2.6192,0.44379,0.1,208.93,37.649,5.1363,0,35563
2.6428,2.6504,0.44379,0.1,207.62,37.751,4.9783,0,34958
2.6561,2.6821,0.44379,0.1,206.4,37.852,4.818,0,34351
2.669,2.7141,0.44379,0.1,205.26,37.952,4.6549,0,33745
2.6815,2.7467,0.44379,0.1,204.18,38.051,4.4888,0,33144
2.6938,2.7797,0.44379,0.1,203.14,38.149,4.3201,0,32549
2.7058,2.8131,0.44379,0.1,202.14,38.245,4.1489,0,31962
2.7177,2.847,0.44379,0.1,201.16,38.339,3.9755,0,31384
2.7295,2.8814,0.44379,0.1,200.21,38.432,3.8002,0,30814
2.7412,2.9162,0.44379,0.1,199.26,38.524,3.6233,0,30253
2.7529,2.9516,0.44379,0.1,198.32,38.614,3.4452,0,29699
2.7647,2.9874,0.44379,0.1,197.37,38.702,3.266,0,29154
2.7764,3.0237,0.44379,0.1,196.43,38.789,3.0861,0,28616
2.7882,3.0606,0.44379,0.1,195.49,38.875,2.9055,0,28087
2.8,3.0979,0.44379,0.1,194.55,38.958,2.7244,0,27567
2.8117,3.1358,0.44379,0.1,193.61,39.04,2.5429,0,27057
2.8234,3.1742,0.44379,0.1,192.69,39.12,2.361,0,26559
2.835,3.2131,0.44379,0.1,191.77,39.197,2.1789,0,26072
2.8465,3.2526,0.44379,0.1,190.86,39.273,1.9967,0,25597
2.8579,3.2926,0.44379,0.1,189.95,39.346,1.8146,0,25135
2.8692,3.3332,0.44379,0.1,189.06,39.417,1.6331,0,24686
2.8804,3.3744,0.44379,0.1,188.18,39.485,1.4525,0,24249
2.8914,3.4161,0.44379,0.1,187.31,39.551,1.2731,0,23826
2.9023,3.4584,0.44379,0.1,186.46,39.615,1.0956,0,23414
2.9131,3.5013,0.44379,0.1,185.61,39.676,0.92032,0,23016
2.9237,3.5448,0.44379,0.1,184.78,39.735,0.74766,0,22630
2.9342,3.5889,0.44379,0.1,183.96,39.792,0.57798,0,22256
2.9445,3.6336,0.44379,0.1,183.16,39.847,0.4113,0,21895
2.9548,3.6789,0.44379,0.1,182.36,39.899,0.24784,0,21545
2.9648,3.7249,0.44379,0.1,181.58,39.95,0.087631,0,21206
2.9746,3.7715,0.44379,0.1,180.82,39.998,-0.067825,0,20883
2.9839,3.8187,0.44379,0.1,180.09,40.043,-0.21514,0,20579
2.9924,3.8666,0.44379,0.1,179.43,40.082,-0.35193,0,20299
2.9999,3.9152,0.44379,0.1,178.85,40.116,-0.47588,0,20055
3.0063,3.9645,0.44379,0.1,178.35,40.144,-0.58582,0,19842
3.0116,4.0144,0.44379,0.1,177.94,40.166,-0.68044,0,19666
3.0155,4.065,0.44379,0.1,177.62,40.182,-0.75823,0,19525
3.0181,4.1164,0.44379,0.1,177.4,40.19,-0.81884,0,19426
3.0193,4.1684,0.44379,0.1,177.3,40.193,-0.86201,0,19371
3.0195,4.2212,0.44379,0.1,177.26,40.191,-0.88875,0,19347
3.0186,4.2747,0.44379,0.1,177.3,40.184,-0.89935,0,19355
3.0166,4.329,0.44379,0.1,177.44,40.173,-0.89232,0,19391
3.0136,4.384,0.44379,0.1,177.65,40.157,-0.86529,0,19460
3.0093,4.4398,0.44379,0.1,177.95,40.134,-0.81662,0,19563
3.0037,4.4963,0.44379,0.1,178.35,40.107,-0.74751,0,19708
2.9973,4.5537,0.44379,0.1,178.82,40.075,-0.66188,0,19891
2.9906,4.6118,0.44379,0.1,179.32,40.042,-0.5687,0,20092
2.9844,4.6708,0.44379,0.1,179.77,40.011,-0.47865,0,20294
2.9793,4.7306,0.44379,0.1,180.15,39.986,-0.40034,0,20471
2.9757,4.7912,0.44379,0.1,180.42,39.967,-0.33989,0,20608
2.9735,4.8526,0.44379,0.1,180.57,39.956,-0.29807,0,20698
2.9725,4.9149,0.44379,0.1,180.64,39.95,-0.27218,0,20746
2.9723,4.9781,0.44379,0.1,180.65,39.948,-0.25707,0,20764
2.9724,5.0421,0.44379,0.1,180.63,39.948,-0.24732,0,20762
2.9727,5.1071,0.44379,0.1,180.59,39.948,-0.23956,0,20755
2.9732,5.1729,0.44379,0.1,180.55,39.95,-0.23176,0,20743
2.9738,5.2397,0.44379,0.1,180.5,39.952,-0.2226,0,20726
2.9743,5.3074,0.44379,0.1,180.45,39.954,-0.21071,0,20708
2.9748,5.376,0.44379,0.1,180.4,39.955,-0.19477,0,20692
2.9751,5.4456,0.44379,0.1,180.37,39.956,-0.17442,0,20680
2.9753,5.5162,0.44379,0.1,180.35,39.956,-0.1503,0,20672
2.9753,5.5878,0.44379,0.1,180.34,39.956,-0.12361,0,20669
2.9753,5.6603,0.44379,0.1,180.34,39.956,-0.095797,0,20670
2.9753,5.7339,0.44379,0.1,180.34,39.955,-0.067432,0,20671
2.9752,5.8084,0.44379,0.1,180.35,39.954,-0.038618,0,20673
2.975,5.8841,0.44379,0.1,180.36,39.954,-0.0096423,0,20677
2.9747,5.9607,0.44379,0.1,180.38,39.952,0.018927,0,20684
2.9745,6.0385,0.44379,0.1,180.4,39.951,0.046471,0,20694
2.9741,6.1173,0.44379,0.1,180.43,39.95,0.072757,0,20704
2.9738,6.1972,0.44379,0.1,180.46,39.948,0.097812,0,20715
2.9735,6.2782,0.44379,0.1,180.49,39.947,0.12169,0,20725
2.9732,6.3604,0.44379,0.1,180.52,39.946,0.14424,0,20735
2.973,6.4437,0.44379,0.1,180.54,39.946,0.16525,0,20743
2.9729,6.5282,0.44379,0.1,180.55,39.946,0.18477,0,20748
2.9729,6.6138,0.44379,0.1,180.56,39.947,0.2031,0,20749
2.973,6.7006,0.44379,0.1,180.56,39.948,0.22052,0,20749
2.9731,6.7887,0.44379,0.1,180.56,39.95,0.23668,0,20747
2.9733,6.8779,0.44379,0.1,180.56,39.952,0.25102,0,20742
2.9737,6.9684,0.44379,0.1,180.54,39.955,0.26295,0,20733
2.9742,7.0602,0.44379,0.1,180.51,39.959,0.27237,0,20719
2.9749,7.1533,0.44379,0.1,180.47,39.963,0.27969,0,20700
2.9757,7.2476,0.44379,0.1,180.42,39.969,0.28546,0,20676
2.9767,7.3433,0.44379,0.1,180.36,39.975,0.2898,0,20649
2.9777,7.4403,0.44379,0.1,180.29,39.981,0.29239,0,20618
2.9789,7.5386,0.44379,0.1,180.21,39.988,0.29312,0,20583
2.9803,7.6383,0.44379,0.1,180.12,39.996,0.29203,0,20543
2.9817,7.7394,0.44379,0.1,180.02,40.005,0.28918,0,20500
2.9833,7.8419,0.44379,0.1,179.91,40.014,0.28465,0,20453
